,y_test,prediction
3887,4250.4672,2801.3626190259283
1756,2976.7918,2771.7863262106193
201,3275.736,2560.489680213751
1735,866.8716,2427.51865542865
1809,2946.165,3096.9269566079174
3934,1901.5248,2655.2911205808123
2271,579.246,1293.3678653665495
7231,1278.336,1128.586680880952
585,1905.5196,1648.9101850561128
3610,1904.188,3146.4575147650794
360,898.83,2782.93617991014
603,1667.829,1809.8191705820195
7459,6311.784,3990.1906685228914
7131,1857.582,2457.1658271171127
4980,4811.7366,2397.294232190452
4785,5475.5392,4118.9715653889825
4868,3691.1952,4149.9613921618875
1599,2463.46,3477.3548448962683
3012,852.224,1542.064790022683
4564,1846.9292,1430.0972994064668
5411,685.1082,1285.3847020392514
3659,972.068,830.1828731557412
1147,1438.128,1398.2740533259644
1686,792.302,682.4269416809564
1222,1618.5598,3798.6880075215013
1714,1491.392,3042.893517767043
8136,2006.7212,2890.536710274725
7688,4687.232,3627.1266064840474
3530,1771.028,1558.2418270738408
6637,2006.7212,2965.7075033899964
8480,459.402,633.2561500531606
3278,2091.2778,3652.5408045431705
2145,3928.22,2498.8674050093578
5195,1438.128,2807.407037466098
126,1137.1864,1163.4732965385024
8334,1099.2358,1402.1091478838034
795,3095.97,3147.732123805392
3815,745.696,946.3304105875026
6321,413.4618,771.4060393634879
8370,871.5322,1999.4298770671342
4653,1225.072,1028.84614221165
637,4697.8848,3620.2257382952394
7613,1725.7536,3108.77864042451
544,1531.34,1106.9964248148267
315,1267.0174,1865.178682539758
1604,972.068,875.9582381750726
6495,1516.0266,2188.6708687670434
926,2696.49,2746.122330416156
2181,1677.1502,2411.4187718115118
7523,2609.936,2690.8278894870637
7642,1977.426,1853.2797794088087
4698,782.9808,680.3435955538307
7518,2577.9776,3678.8728566758555
5199,1314.955,2332.795258300317
1592,3110.6176,3036.9821092556404
4163,1150.5024,1621.0222883991232
8363,4138.6128,2671.7778088799178
4253,1267.6832,1515.3263563244564
2005,1416.8224,1435.4058002796482
6762,1393.5194,1705.1925321683202
1959,852.224,833.2942906320079
6076,5960.2416,3855.0485276054833
7441,1808.9786,2661.5443309322645
4025,637.1706,3276.0798655364824
3506,1384.1982,1742.2711367325965
3897,122.5072,219.40732808437247
6155,4996.829,4205.472240601422
1648,513.3318,2406.013927933346
6458,1278.336,1174.6895259985552
4440,230.3668,1799.387759616866
5448,1304.968,1117.5457302708044
3377,1354.2372,2323.5276000203967
7488,1249.0408,1189.156040973677
4538,1324.942,2279.384097538941
7686,1249.0408,2531.584164366818
2205,2976.7918,2559.047794887382
7109,910.8144,3663.950679555189
5732,311.5944,602.4599255191883
7990,732.38,474.605543242044
505,407.4696,396.34754628173977
2245,473.3838,1589.2186725989818
5122,229.0352,-946.2913803038971
4114,309.597,1689.2161305249863
3813,875.527,963.5542295988846
6344,242.3512,2063.0567197519586
3500,1042.6428,710.4026583816619
3446,4619.9862,2680.386707900998
4742,4460.1942,3433.214455338386
3569,2006.0554,1451.296666831758
6026,1320.9472,1473.2891292376096
772,3237.1196,2909.875198436137
4143,2439.4912,2560.788060915668
7492,788.3072,884.9270950979098
4022,918.804,517.0887755253766
2856,1095.241,2503.4310149823714
1929,2631.2416,3131.1402918044096
267,1081.925,1316.6750723780433
7115,127.8336,-662.2796502642309
3247,49.2692,-1025.5295782999128
2674,3425.541,2663.4014219361025
5581,3831.0132,2895.8619446042812
7936,4074.696,3660.551549035952
6280,2614.5966,3783.256262124045
1773,687.1056,568.3307882689069
8433,1813.6392,2396.4168105302488
2945,196.411,1275.7318259280025
1743,1537.998,1755.3151768923703
1637,3056.022,2755.592949994657
5854,115.8492,79.39408772895376
6645,4653.2762,2637.6757112864843
5141,2519.3872,1893.2296265891578
1211,2624.5836,2462.4158882959773
1252,189.0872,984.4786090602208
1010,692.432,906.6296080212879
6710,644.4944,963.799496526949
1627,7073.4592,4920.564671806807
2461,2348.9424,2159.918992697915
3857,1230.3984,1883.7050603866062
3072,378.1744,1497.064304897901
2302,1907.517,2091.732600541449
3005,2679.845,2530.828330283289
2675,4579.3724,5188.0509792608045
3967,3483.4656,3469.4322868446234
1260,5851.0504,3535.1958227392843
2348,3455.502,3603.2268865220685
1885,2912.875,1857.9069231976937
128,762.341,2625.568259207773
1795,852.224,739.4081268679585
3938,3705.177,1752.3550915911246
1054,1418.154,1490.6732749753749
6588,1364.89,885.1142810845951
110,699.09,3665.0389958382757
1257,4346.3424,4190.022553655723
5201,3894.93,2512.0090572161625
8481,695.0952,1019.7668925128106
2833,2133.2232,1866.6815762723159
1541,3091.9752,3835.5551053209756
6984,814.9392,2236.8668246393763
2699,3621.952,3371.978125041758
1400,3395.58,2509.986786193027
6151,239.688,1047.0243080698424
5941,1029.9926,923.5870945172096
8453,3387.5904,3411.469282995962
4544,194.4136,864.3675447104939
2970,1198.44,887.3990288025371
3703,4904.2828,4206.529148359222
1301,3502.108,2747.6846738889317
6228,1414.1592,2534.401524351095
3334,1017.3424,1974.5324456089327
1685,2055.3246,3884.367621639084
7381,3552.7088,3395.979052575539
3459,918.804,733.4102628660142
6449,2535.3664,2478.579368712156
1016,5602.707,4174.422804577954
1263,2373.577,1772.7060327441939
4893,1565.9616,1437.4085790011789
2506,557.2746,1167.405116393989
3575,2725.7852,1889.6274502394465
7777,90.5488,-1015.56658467293
6550,527.3136,569.5061491314164
8350,7240.575,3864.2387235308097
1394,1034.6532,1287.101973397669
1030,87.2198,-412.7939228115274
7315,1293.6494,2229.7898115454263
6231,1685.8056,2281.15324376871
1857,503.3448,748.3936805464159
1512,1492.7236,1412.5038876110684
5805,259.662,2183.641541367424
4450,2947.4966,2458.2318708349985
6309,4377.635,4206.666253617193
7129,1454.773,1025.3430443865232
1543,78.5644,363.4884224591153
3801,4502.1396,3118.235438037854
876,2266.3832,2572.726228368103
6305,1133.8574,1151.9796025331293
2597,1186.4556,1999.801131390927
2297,1004.0264,931.6793291561805
8232,2171.8396,2522.698817440578
4081,5866.3638,4225.472725191896
884,2942.836,3112.72696830721
490,151.8024,680.2662263571381
6568,6669.3186,3785.3307886837565
8128,2964.1416,3844.9614439918323
6169,6817.792,4824.061326512966
339,2870.9296,1699.775692898417
5238,3199.8348,1901.6629280094833
822,4086.0146,3863.4364833720438
492,4262.4516,3097.011969212981
665,450.0808,498.695306566461
6656,245.6802,2041.124158422571
5086,3022.732,2422.2594751443603
3642,4474.176,3341.331465832488
327,1754.383,1734.081905718869
7689,280.9676,469.24637185834536
139,263.6568,287.0248678895796
6643,3773.7544,2247.679480545581
2622,4920.9278,4101.777648028474
5898,1102.5648,550.0700770227695
3666,101.2016,-999.7467142489807
250,306.268,582.4033014964709
4438,2120.573,2548.157876114682
6964,2799.689,1565.9544703740223
2821,1821.6288,2294.4389888958362
3720,7580.133,5051.54260592178
3546,1054.6272,2084.091806513146
4020,238.3564,29.584958847105327
2390,3845.6608,3823.527012202242
4888,10256.649,4162.869138924975
4007,3353.6346,2416.27838979241
1000,1885.5456,2832.299318427584
2628,3137.2496,2596.5143603305505
4537,2844.2976,3349.81483186714
2837,1113.2176,1136.3747546462182
5398,3681.874,4125.964206734003
8065,4136.6154,3427.2595892442114
3360,1583.9382,1951.8809549997698
8274,4850.353,3909.013289923002
2583,1611.236,2307.8314893222305
7641,123.8388,-826.6867113683513
5012,3579.3408,2823.617705304615
7061,105.8622,-146.86483233470835
43,6768.5228,3767.1585115427315
8461,4165.2448,2855.6896389741078
7952,5243.8408,3330.2578398866535
2128,1830.95,2636.4315766886666
270,1428.141,2068.4798035903946
4366,4042.7376,3043.4600220566736
7253,1258.362,1386.4213000205275
8238,4637.9628,3984.996594487563
511,2403.538,2060.0993794009855
4571,679.116,717.9227908248113
4628,5000.8238,2847.8607596433485
1323,3374.2744,3786.8748629595457
4989,1569.9564,1483.5241696786206
2871,589.233,3112.0032415247524
6649,3243.7776,2135.7401224181767
4363,2564.6616,3400.295069890675
7757,3103.9596,2689.375898232409
4329,185.7582,-747.6743829125669
1286,438.0964,1114.4098915830912
4093,1605.9096,1128.3353355487686
1987,7168.6686,4478.559021693233
6160,3705.177,2516.5197380848913
7125,713.0718,1393.777198001824
4383,3435.528,3308.7612102990706
3139,1757.712,1872.9652298453661
4829,1125.8678,2388.3161580943233
2950,697.0926,1825.3678013712608
512,4380.2982,3715.0829514250618
810,2848.2924,2022.3151137728212
8155,687.1056,931.9287555286719
7590,2290.352,1955.690215586017
7039,4402.9354,4067.711996009487
7201,1065.28,1916.1667033096144
1679,2203.798,3458.611559140425
815,721.0614,851.7245247407465
4924,376.8428,1296.6157254858383
3309,1917.504,1977.1615591246866
3625,1323.6104,2858.692260133136
8419,942.107,3005.385900606235
6766,3453.5046,2289.914046547391
279,3668.558,3463.2683044115856
5940,2780.3808,3461.2284505296466
6700,2572.6512,1718.0342120551309
2298,609.207,684.8002631224249
2403,175.7712,-1134.6267269898872
7620,6183.9504,4190.923564663926
6684,157.1288,-440.4127482654376
3901,615.1992,609.6117114821084
3809,916.1408,1710.854705781126
6525,2138.5496,2743.3823429753684
5979,1727.751,1858.6784885598922
7795,605.878,874.6432630007969
3827,1787.0072,2560.975030414136
6175,3089.9778,2313.4417781766388
8384,633.8416,650.820084145901
2912,399.48,-501.4355423481668
4835,4026.7584,3622.9333621868227
6549,2063.98,1663.9681548350866
3274,1025.332,1301.7767359833008
4158,796.9626,637.4605342600734
7730,176.437,-1281.8970756320157
171,3823.0236,2794.8689616112006
7737,7158.6816,5016.773242155396
4293,425.4462,815.3758269317652
8358,121.1756,101.56223833656827
5674,1288.9888,1295.5363121635132
7497,1956.1204,1225.465518513086
8207,3354.3004,2563.610267217723
3866,6072.096,4007.9532564154333
309,3038.0454,3710.6636734216245
1827,245.0144,79.91030707865957
6946,4026.7584,3611.6643838574864
6796,6881.043,4189.996782183422
7629,772.328,1210.9037142173172
1981,3563.3616,2414.3544718289813
4914,2087.283,1772.3751428780506
8068,1989.4104,2760.165373530579
1779,2319.6472,2935.499561140514
7170,1166.4816,1670.0106778332402
111,2732.4432,1666.4029288883553
1539,2475.4444,3255.2592401811644
7254,1844.266,2910.193718632334
1758,108.5254,-100.73913475263589
6878,2588.6304,3496.189059586547
1538,1330.2684,2393.34238023552
5261,810.9444,1948.2548181959205
4988,615.1992,872.8739837996004
970,1998.7316,1689.622228054851
7395,303.6048,-1005.9920446176027
7838,1844.266,2934.899771242155
1188,778.986,2176.263339967132
5230,1921.4988,2353.5425660993506
7164,6775.1808,4835.265782568084
8392,836.2448,1744.6394910567687
2441,1332.9316,1404.5023785146484
7462,1973.4312,2422.1711359989486
4173,764.3384,828.0837802893357
5513,2192.4794,2385.598692843061
3504,4122.6336,3616.880329855243
262,1225.072,3936.8548411871443
198,2105.2596,2526.4622152723805
2288,2439.4912,2337.7102500292694
721,3499.4448,3843.489057077374
2220,1255.033,1714.8249892782706
3923,3415.554,2967.0563417086396
3876,5033.448,2869.943089256705
7974,1830.95,2904.1102320813607
7485,1901.5248,2695.539376453893
8497,2247.075,2406.18673519436
3882,3307.6944,2963.2113984063935
2018,181.0976,808.2082652763315
4468,7028.8506,4047.0289917984273
7691,849.5608,542.1798050180521
431,4997.4948,2977.5509644908443
7976,2504.7396,3678.7361431211493
5339,892.172,1455.5290113988592
3084,2336.958,1140.2190990772524
3258,567.2616,557.9716651537244
1617,311.5944,681.4449906162288
4352,1635.8706,1290.6146980654394
7293,178.4344,-357.97778906335384
106,1794.331,2544.78499941671
6771,3894.93,3420.327930884827
6229,4174.566,3067.735828084542
1226,426.112,618.093007346673
1039,1850.924,2908.578909205241
2522,2396.88,3262.366425490024
7810,2003.3922,1962.267194806697
2413,171.7764,1015.7319878562697
3574,1867.569,2740.308906543256
513,219.714,669.2171934124541
1725,1193.1136,469.4446008293252
7085,4482.1656,4159.163285208737
7375,1557.972,1287.0546485143952
5774,3346.3108,3854.8945903560925
1822,1404.838,2370.856943465942
6887,1587.933,2742.565459711557
4729,2277.036,1348.9194090353014
2677,3384.2614,2296.630635378283
3704,820.2656,1768.9546210797596
7545,1635.8706,3406.916842500771
1964,5145.3024,3488.587640948661
1339,2380.9008,3003.194015916274
8186,1579.9434,3206.108900405099
8463,810.9444,1961.0623255751987
301,254.3356,226.0522558566804
7773,1869.5664,2555.221280004618
5945,1607.907,1308.179614278975
5913,1890.872,2924.98082164516
7071,5070.7328,2844.250079352585
2642,3202.498,3457.774820927835
5555,1557.972,2143.836138028144
8159,1571.288,2189.755084782043
310,3848.324,3130.6531745857183
2783,2680.5108,1932.8627037804658
6331,3124.5994,3792.44560181593
1322,3149.234,2249.569925015934
3708,683.1108,1814.1809213202987
3734,2878.2534,4080.2890438216373
5895,4082.6856,2397.0110017238503
6347,1030.6584,2448.915846900789
8496,3715.164,3727.721015433037
8055,2852.2872,2462.1546336515366
2965,3276.4018,2425.4912989451223
7850,3505.437,2070.323817723669
1588,74.5696,-666.2991477313811
6438,563.2668,1193.32957210285
5849,4287.752,2161.0835464911925
5192,44.6086,-1120.8820086634169
5000,1973.4312,2412.883376418081
4738,2759.0752,1693.742202398396
8058,667.1316,1734.431331521516
3644,2059.9852,2703.062583361957
8442,38.6164,-1242.3847702388973
7430,1749.7224,2313.8796910445135
7950,1897.53,1299.9646185667775
2430,445.4202,558.9675792054393
7717,2676.516,2753.7187319286368
4689,3815.034,4007.335022338233
915,7017.532,3425.021776627528
4356,3579.3408,2246.7233585117797
3878,3677.2134,2897.204129536528
2320,4165.2448,5499.808189464541
7720,885.514,672.3910127085237
4090,221.0456,-88.35414560973095
4009,89.883,-450.1446114766825
8092,1929.4884,1430.4914962907428
1966,165.7842,-984.2424321489627
75,2290.352,1849.907787378182
8380,3635.268,3865.518408116208
1401,5201.2296,3704.5910828855976
8424,3739.1328,3232.739701854516
7591,4339.0186,3583.6222954398127
2416,2705.1454,2574.6586974658585
2801,2636.568,1788.424572774219
3532,2220.443,1253.7776670454923
4810,1687.1372,1935.14751141568
5666,2966.139,1735.002085658985
6587,311.5944,-1019.3150444853809
4682,1946.7992,1800.5096392716869
5936,1326.2736,2320.7979374433935
4042,2239.0854,1943.2472444990822
8165,4327.7,4827.759426925727
6097,4022.7636,3465.9627421350506
6626,3605.307,2968.920034920904
3249,1677.816,2693.6161825973286
7255,517.3266,2828.6063602700415
6564,3690.5294,2709.799321188858
2408,189.0872,-1055.1942957776862
3211,4073.3644,1590.8025768695352
2668,645.1602,595.4245515180294
7464,2922.1962,2758.1362743239224
986,1418.154,2305.1233348182914
2082,5257.1568,3094.2494916101004
6977,2199.8032,2454.2421111034073
2424,3062.0142,3611.749487113335
101,2854.9504,4327.586009160447
6792,3124.5994,2643.4035326379862
6139,39.948,-1152.3464526467046
1486,5383.6588,3446.202631703237
594,2886.243,2604.86585485502
8069,3592.6568,2910.8526245028106
5042,5992.2,4197.802389085947
1901,4402.9354,4114.36255630304
1258,466.06,1614.5511839733208
5779,3355.632,1911.1678672248056
679,1259.6936,1937.1295970323458
2158,1677.816,1539.9061536511617
5551,1659.8394,2559.3072170505666
4602,377.5086,411.38146016627945
5549,1687.1372,1849.0380220977675
7207,1274.3412,3370.1915908017936
1205,571.2564,897.1320743299333
5749,1607.2412,856.5235647653931
2109,9371.8008,5574.619753927234
1175,990.7104,3820.281953386434
2257,1304.968,3061.266055484116
4131,856.8846,1404.247876461943
8290,371.5164,693.3344556921566
7934,1419.4856,1804.153189512036
7046,3715.164,2244.8421593665935
948,2416.854,4024.485934199325
6817,3338.3212,2172.2281494286626
5827,595.2252,-77.74814970125954
4243,857.5504,1079.0008497686042
2968,2143.876,2518.2770922461923
7210,1208.427,1275.5604350593012
8508,2587.9646,3263.7267657206858
4044,2233.0932,2450.588107107771
2073,3791.0652,3708.065392436738
5882,1214.4192,1319.5637171761969
8349,2936.178,3651.7667802401174
7432,280.9676,411.0082741999952
7217,319.584,-206.7642800676324
5241,531.3084,674.5444028660979
6337,2954.1546,4227.292504688438
1312,4402.2696,3759.0760864270387
6286,2929.52,2991.5540745545677
312,2390.8878,1474.3226685046425
3339,1661.8368,922.3151381534507
7403,183.7608,1123.9468747244043
2410,1486.0656,1967.5294233731356
4593,2916.204,2361.756617116611
5288,2376.906,2744.7622990215577
7932,647.1576,55.191208689150926
1565,6668.6528,4686.8562427571205
7608,2257.062,2356.564778943044
4159,264.9884,2396.682772418032
3218,2414.1908,2699.466243000441
6110,1146.5076,3084.728038834808
7541,5097.3648,3699.3701641329117
3409,2546.685,2006.0098334461243
4248,3648.584,2911.1432216075273
7707,328.9052,809.172958936959
1611,6942.9624,4039.7649300892035
6815,1492.0578,2304.87916319781
1381,792.302,1058.2714338323656
5735,122.5072,169.0695268142049
6186,2387.5588,3132.1144873881985
407,690.4346,686.3111056234177
6149,5890.9984,3316.0410718182884
